year_label,year,ceremony_number,award_id,award_label,name,film,winner,ethnic_background,milestone-note
1982(55th),1982,55,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),David Mamet,The Verdict,FALSE,,
1982(55th),1982,55,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Blake Edwards,Victor/Victoria,FALSE,,
1983(56th),1983,56,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),James L. Brooks,Terms of Endearment,TRUE,,
1983(56th),1983,56,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Harold Pinter,Betrayal,FALSE,,
1983(56th),1983,56,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ronald Harwood,The Dresser,FALSE,,
1983(56th),1983,56,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Willy Russell,Educating Rita,FALSE,,
1983(56th),1983,56,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Julius J. Epstein,"Reuben, Reuben",FALSE,,
1984(57th),1984,57,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Peter Shaffer,Amadeus,TRUE,,
1984(57th),1984,57,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Michael Austin & Robert Towne,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE,,
1984(57th),1984,57,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bruce Robinson,The Killing Fields,FALSE,,
1984(57th),1984,57,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),David Lean,A Passage to India,FALSE,,
1984(57th),1984,57,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Charles Fuller,A Soldier's Story,FALSE,black,
1985(58th),1985,58,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Kurt Luedtke,Out of Africa,TRUE,,
1985(58th),1985,58,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Menno Meyjes,The Color Purple,FALSE,,
1985(58th),1985,58,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Leonard Schrader,Kiss of the Spider Woman,FALSE,,
1985(58th),1985,58,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Richard Condon & Janet Roach,Prizzi's Honor,FALSE,,
1985(58th),1985,58,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Horton Foote,The Trip to Bountiful,FALSE,,
1986(59th),1986,59,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ruth Prawer Jhabvala,A Room with a View,TRUE,,
1986(59th),1986,59,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Hesper Anderson & Mark Medoff,Children of a Lesser God,FALSE,,
1986(59th),1986,59,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Richard Price,The Color of Money,FALSE,,
1986(59th),1986,59,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Beth Henley,Crimes of the Heart,FALSE,,
1986(59th),1986,59,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bruce A. Evans & Raynold Gideon,Stand by Me,FALSE,,
1987(60th),1987,60,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bernardo Bertolucci & Mark Peploe,The Last Emperor,TRUE,,
1987(60th),1987,60,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Tony Huston,The Dead,FALSE,,
1987(60th),1987,60,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),James Dearden,Fatal Attraction,FALSE,,
1987(60th),1987,60,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Gustav Hasford, Michael Herr & Stanley Kubrick",Full Metal Jacket,FALSE,,
1987(60th),1987,60,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Per Berglund, Brasse Brännström, Lasse Hallström & Reidar Jönsson",My Life as a Dog,FALSE,,
1988(61st),1988,61,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Christopher Hampton,Dangerous Liaisons,TRUE,,
1988(61st),1988,61,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Frank Galati & Lawrence Kasdan,The Accidental Tourist,FALSE,,
1988(61st),1988,61,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Screenplay: Anna Hamilton Phelan; Story: Tab Murphy & Phelon,Gorillas in the Mist,FALSE,,
1988(61st),1988,61,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Christine Edzard,Little Dorrit,FALSE,,
1988(61st),1988,61,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Jean-Claude Carrière & Philip Kaufman,The Unbearable Lightness of Being,FALSE,,
1989(62nd),1989,62,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Alfred Uhry,Driving Miss Daisy,TRUE,,
1989(62nd),1989,62,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ron Kovic & Oliver Stone,Born on the Fourth of July,FALSE,,
1989(62nd),1989,62,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Paul Mazursky & Roger L. Simon,"Enemies, A Love Story",FALSE,,
1989(62nd),1989,62,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Phil Alden Robinson,Field of Dreams,FALSE,,
1989(62nd),1989,62,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Shane Connaughton & Jim Sheridan,My Left Foot,FALSE,,
1990(63rd),1990,63,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Michael Blake,Dances with Wolves,TRUE,,
1990(63rd),1990,63,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Steven Zaillian,Awakenings,FALSE,,
1990(63rd),1990,63,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Nicholas Pileggi & Martin Scorsese,Goodfellas,FALSE,,
1990(63rd),1990,63,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Donald E. Westlake,The Grifters,FALSE,,
1990(63rd),1990,63,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Nicholas Kazan,Reversal of Fortune,FALSE,,
1991(64th),1991,64,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ted Tally,The Silence of the Lambs,TRUE,,
1991(64th),1991,64,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Agnieszka Holland,Europa Europa,FALSE,,
1991(64th),1991,64,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Fannie Flagg & Carol Sobieski (p.n.),Fried Green Tomatoes,FALSE,,
1991(64th),1991,64,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Zachary Sklar & Oliver Stone,JFK,FALSE,,
1991(64th),1991,64,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Pat Conroy & Becky Johnston,The Prince of Tides,FALSE,,
1992(65th),1992,65,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ruth Prawer Jhabvala,Howards End,TRUE,,
1992(65th),1992,65,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Peter Barnes,Enchanted April,FALSE,,
1992(65th),1992,65,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Michael Tolkin,The Player,FALSE,,
1992(65th),1992,65,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Richard Friedenberg,A River Runs Through It,FALSE,,
1992(65th),1992,65,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bo Goldman,Scent of a Woman,FALSE,,
1993(66th),1993,66,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Steven Zaillian,Schindler's List,TRUE,,
1993(66th),1993,66,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Jay Cocks & Martin Scorsese,The Age of Innocence,FALSE,,
1993(66th),1993,66,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Terry George & Jim Sheridan,In the Name of the Father,FALSE,,
1993(66th),1993,66,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ruth Prawer Jhabvala,The Remains of the Day,FALSE,,
1993(66th),1993,66,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),William Nicholson,Shadowlands,FALSE,,
1994(67th),1994,67,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Eric Roth,Forrest Gump,TRUE,,
1994(67th),1994,67,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Alan Bennett,The Madness of King George,FALSE,,
1994(67th),1994,67,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Robert Benton,Nobody's Fool,FALSE,,
1994(67th),1994,67,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Paul Attanasio,Quiz Show,FALSE,,
1994(67th),1994,67,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Frank Darabont,The Shawshank Redemption,FALSE,,
1995(68th),1995,68,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Emma Thompson,Sense and Sensibility,TRUE,,
1995(68th),1995,68,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),William Broyles Jr. & Al Reinert,Apollo 13,FALSE,,
1995(68th),1995,68,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),George Miller & Chris Noonan,Babe,FALSE,,
1995(68th),1995,68,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Mike Figgis,Leaving Las Vegas,FALSE,,
1995(68th),1995,68,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Screenplay: Anna Pavignano, Michael Radford, Furio & Giacomo Scarpelli & Massimo Troisi (p.n.); Story: F. & G. Scarpelli",Il Postino: The Postman,FALSE,,
1996(69th),1996,69,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Billy Bob Thornton,Sling Blade,TRUE,,
1996(69th),1996,69,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Arthur Miller,The Crucible,FALSE,,
1996(69th),1996,69,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Anthony Minghella,The English Patient,FALSE,,
1996(69th),1996,69,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Kenneth Branagh,Hamlet,FALSE,,
1996(69th),1996,69,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),John Hodge,Trainspotting,FALSE,,
1997(70th),1997,70,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Curtis Hanson & Brian Helgeland,L.A. Confidential,TRUE,,
1997(70th),1997,70,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Paul Attanasio,Donnie Brasco,FALSE,,
1997(70th),1997,70,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Atom Egoyan,The Sweet Hereafter,FALSE,,
1997(70th),1997,70,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Hilary Henkin & David Mamet,Wag the Dog,FALSE,,
1997(70th),1997,70,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Hossein Amini,The Wings of the Dove,FALSE,asian,Iranian descent.
1998(71st),1998,71,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bill Condon,Gods and Monsters,TRUE,,
1998(71st),1998,71,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Scott Frank,Out of Sight,FALSE,,
1998(71st),1998,71,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Elaine May,Primary Colors,FALSE,,
1998(71st),1998,71,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Scott Smith,A Simple Plan,FALSE,,
1998(71st),1998,71,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Terrence Malick,The Thin Red Line,FALSE,,
1999(72nd),1999,72,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),John Irving,The Cider House Rules,TRUE,,
1999(72nd),1999,72,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Alexander Payne & Jim Taylor,Election,FALSE,,
1999(72nd),1999,72,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Frank Darabont,The Green Mile,FALSE,,
1999(72nd),1999,72,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Michael Mann & Eric Roth,The Insider,FALSE,,
1999(72nd),1999,72,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Anthony Minghella,The Talented Mr. Ripley,FALSE,,
2000(73rd),2000,73,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Stephen Gaghan,Traffic,TRUE,,
2000(73rd),2000,73,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Robert Nelson Jacobs,Chocolat,FALSE,,
2000(73rd),2000,73,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Wang Hui-ling, James Schamus &  Kuo Jung Tsai","Crouching Tiger, Hidden Dragon",FALSE,asian,Both are of Chinese descent.First Asian-language screenplay to be nominated in a writing category(Shared with James Schamus.)
2000(73rd),2000,73,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Joel and Ethan Coen,"O Brother, Where Art Thou?",FALSE,,
2000(73rd),2000,73,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Steve Kloves,Wonder Boys,FALSE,,
2001(74th),2001,74,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Akiva Goldsman,A Beautiful Mind,TRUE,,
2001(74th),2001,74,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Daniel Clowes & Terry Zwigoff,Ghost World,FALSE,,
2001(74th),2001,74,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Rob Festinger & Todd Field,In the Bedroom,FALSE,,
2001(74th),2001,74,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Philippa Boyens, Peter Jackson & Fran Walsh",The Lord of the Rings: The Fellowship of the Ring,FALSE,,
2001(74th),2001,74,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Ted Elliott, Roger S. H. Schulman, Joe Stillman & Terry Rossio",Shrek,FALSE,,
2002(75th),2002,75,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Ronald Harwood,The Pianist,TRUE,,
2002(75th),2002,75,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Peter Hedges, Chris & Paul Weitz",About a Boy,FALSE,,
2002(75th),2002,75,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Charlie & Donald Kaufman,Adaptation,FALSE,,
2002(75th),2002,75,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bill Condon,Chicago,FALSE,,
2002(75th),2002,75,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),David Hare,The Hours,FALSE,,
2003(76th),2003,76,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Philippa Boyens, Peter Jackson & Fran Walsh",The Lord of the Rings: The Return of the King,TRUE,,
2003(76th),2003,76,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Shari Springer Berman & Robert Pulcini,American Splendor,FALSE,,
2003(76th),2003,76,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Bráulio Mantovani,City of God,FALSE,hispanic,First Brazilian-born screenwriter to be nominated for Best Screenplay (Adapted or Original).
2003(76th),2003,76,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Brian Helgeland,Mystic River,FALSE,,
2003(76th),2003,76,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Gary Ross,Seabiscuit,FALSE,,
2004(77th),2004,77,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Alexander Payne & Jim Taylor,Sideways,TRUE,,
2004(77th),2004,77,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Screenplay: Julie Delpy, Ethan Hawke & Richard Linklater; Story: Kim Krizan & Linklater",Before Sunset,FALSE,,
2004(77th),2004,77,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),David Magee,Finding Neverland,FALSE,,
2004(77th),2004,77,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Paul Haggis,Million Dollar Baby,FALSE,,
2004(77th),2004,77,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),José Rivera,The Motorcycle Diaries,FALSE,hispanic,First Puerto Rican-born screenwriter to be nominated for Best Screenplay (Adapted or Original).
2005(78th),2005,78,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Larry McMurtry & Diana Ossana,Brokeback Mountain,TRUE,,
2005(78th),2005,78,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Dan Futterman,Capote,FALSE,,
2005(78th),2005,78,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Jeffrey Caine,The Constant Gardener,FALSE,,
2005(78th),2005,78,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Josh Olson,A History of Violence,FALSE,,
2005(78th),2005,78,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Tony Kushner & Eric Roth,Munich,FALSE,,
2006(79th),2006,79,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),William Monahan,The Departed,TRUE,,
2006(79th),2006,79,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"Screenplay: Sacha Baron Cohen, Peter Baynham, Anthony Hines & Dan Mazer; Story: Baron Cohen, Baynham, Hines & Todd Phillips",Borat,FALSE,,
2006(79th),2006,79,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),"David Arata, Alfonso Cuarón, Mark Fergus, Hawk Ostby & Timothy J. Sexton",Children of Men,FALSE,hispanic,"Alfonso Cuarón - Shared with Hawk Otsby, Timothy J. Sexton and Mark Fergus. First Mexican-born screenwriter to be nominated for Best Adapted Screenplay."
2006(79th),2006,79,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Todd Field & Tom Perrotta,Little Children,FALSE,,
2006(79th),2006,79,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Patrick Marber,Notes on a Scandal,FALSE,,
2007(80th),2007,80,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Coen Brothers,No Country for Old Men,TRUE,,
2007(80th),2007,80,best_writing_adapted_screenplay,Best Writing (Adapted Screenplay),Christopher Hampton,Atonement,FALSE,,
